Color,Crash,Day,Hour,Minute,Second
0,1.49,27,8,21,50
0,1.19,27,8,21,30
0,1.42,27,8,21,20
0,1.54,27,8,21,5
1,3.9,27,8,20,45
1,2.82,27,8,20,15
0,1.36,27,8,19,45
1,2.65,27,8,19,30
1,9.14,27,8,19,5
0,1.13,27,8,18,20
1,12.2,27,8,18,5
1,5.72,27,8,17,15
1,2.47,27,8,16,35
0,1.01,27,8,16,10
1,2.64,27,8,16,0
0,1.3,27,8,15,34
0,1.0,27,8,15,19
1,2.12,27,8,15,9
0,1.41,27,8,14,44
1,2.26,27,8,14,29
1,6.49,27,8,14,9
1,5.68,27,8,13,24
0,1.07,27,8,12,49
1,2.78,27,8,12,34
0,1.08,27,8,12,9
1,4.06,27,8,11,59
0,1.42,27,8,11,24
1,5.4,27,8,11,9
0,1.41,27,8,10,29
1,24.8,27,8,10,14
0,1.07,27,8,9,9
0,1.51,27,8,8,59
0,1.19,27,8,8,44
0,1.2,27,8,8,29
1,13.4,27,8,8,19
0,1.12,27,8,7,24
0,1.39,27,8,7,14
0,1.0,27,8,6,54
0,1.08,27,8,6,44
1,11.0,27,8,6,34
0,1.29,27,8,5,44
0,1.2,27,8,5,29
0,1.0,27,8,5,19
0,1.38,27,8,5,9
0,1.52,27,8,4,54
1,6.59,27,8,4,34
0,1.0,27,8,3,53
0,1.22,27,8,3,44
1,10.8,27,8,3,28
0,1.02,27,8,2,38
1,42.7,27,8,2,28
0,1.91,27,8,1,18
0,1.2,27,8,0,58
0,1.03,27,8,0,43
0,1.07,27,8,0,33
1,6.8,27,8,0,23
0,1.18,27,7,59,38
0,1.48,27,7,59,28
0,1.15,27,7,59,8
1,3.49,27,7,58,58
0,1.48,27,7,58,28
0,1.2,27,7,58,8
1,4.24,27,7,57,58
0,1.25,27,7,57,23
0,1.25,27,7,57,8
0,1.88,27,7,56,58
1,3.03,27,7,56,33
1,2.42,27,7,56,8
1,10.5,27,7,55,43
0,1.05,27,7,54,53
0,1.81,27,7,54,43
1,2.72,27,7,54,23
1,22.3,27,7,53,53
1,2.89,27,7,52,53
1,5.61,27,7,52,28
1,7.28,27,7,51,48
1,5.78,27,7,51,3
1,6.7,27,7,50,23
0,1.54,27,7,49,43
0,1.23,27,7,49,28
0,1.01,27,7,49,13
0,1.48,27,7,49,3
1,2.1,27,7,48,48
0,1.76,27,7,48,23
1,2.44,27,7,48,3
1,13.4,27,7,47,43
0,1.01,27,7,46,48
1,83.0,27,7,46,33
0,1.79,27,7,45,12
1,4.64,27,7,44,52
0,1.57,27,7,44,17
0,1.28,27,7,43,57
1,7.0,27,7,43,42
1,2.5,27,7,43,2
1,2.28,27,7,42,37
0,1.19,27,7,42,12
0,1.39,27,7,41,57
0,1.02,27,7,41,42
1,33.0,27,7,41,32
0,1.38,27,7,40,27
1,4.28,27,7,40,7
0,1.06,27,7,39,37
0,1.47,27,7,39,22
0,1.37,27,7,39,7
1,3.23,27,7,38,52
0,1.62,27,7,38,22
0,1.91,27,7,38,7
0,1.17,27,7,37,42
0,1.08,27,7,37,32
0,1.02,27,7,37,22
1,2.36,27,7,37,12
0,1.71,27,7,36,47
0,1.38,27,7,36,27
1,7.89,27,7,36,12
0,1.7,27,7,35,27
1,3.21,27,7,35,7
0,1.13,27,7,34,37
0,1.0,27,7,34,27
0,1.02,27,7,34,17
0,1.68,27,7,34,7
0,1.17,27,7,33,47
0,1.26,27,7,33,32
0,1.39,27,7,33,22
1,94.6,27,7,33,2
1,2.46,27,7,31,37
1,19.4,27,7,31,12
1,2.95,27,7,30,12
0,1.22,27,7,29,47
1,3.58,27,7,29,32
0,1.0,27,7,29,2
1,3.19,27,7,28,52
1,25.0,27,7,28,22
1,3.5,27,7,27,16
0,1.13,27,7,26,46
1,7.54,27,7,26,36
1,35.7,27,7,25,51
1,2.02,27,7,24,41
1,3.25,27,7,24,21
0,1.27,27,7,23,51
1,2.23,27,7,23,36
1,16.8,27,7,23,11
1,2.15,27,7,22,16
1,4.16,27,7,21,51
1,2.41,27,7,21,16
1,5.31,27,7,20,51
0,1.02,27,7,20,16
1,3.21,27,7,20,6
0,1.52,27,7,19,36
1,4.74,27,7,19,21
0,1.85,27,7,18,41
1,2.98,27,7,18,26
0,1.67,27,7,17,56
1,2.23,27,7,17,36
1,2.0,27,7,17,11
0,1.63,27,7,16,51
0,1.19,27,7,16,31
1,2.76,27,7,16,21
1,11.9,27,7,15,51
0,1.0,27,7,15,1
1,2.81,27,7,14,51
1,8.37,27,7,14,26
0,1.0,27,7,13,41
0,1.32,27,7,13,31
1,29.3,27,7,13,16
0,1.26,27,7,12,6
1,2.18,27,7,11,56
0,1.89,27,7,11,31
1,3.95,27,7,11,11
0,1.42,27,7,10,36
1,2.44,27,7,10,21
0,1.53,27,7,9,55
1,2.65,27,7,9,40
1,3.09,27,7,9,15
0,1.6,27,7,8,45
0,1.43,27,7,8,25
0,1.42,27,7,8,15
1,18.4,27,7,7,55
1,2.7,27,7,6,55
0,1.88,27,7,6,30
1,3.69,27,7,6,10
0,1.18,27,7,5,35
0,1.0,27,7,5,25
1,2.47,27,7,5,15
0,1.9,27,7,4,50
0,1.0,27,7,4,30
1,2.37,27,7,4,20
0,1.51,27,7,3,55
0,1.57,27,7,3,35
0,1.16,27,7,3,20
1,2.02,27,7,3,5
1,2.04,27,7,2,45
1,3.01,27,7,2,25
0,1.44,27,7,1,55
0,1.75,27,7,1,40
1,3.24,27,7,1,20
0,1.0,27,7,0,50
0,1.14,27,7,0,40
0,1.2,27,7,0,30
1,5.32,27,7,0,15
1,2.69,27,6,59,35
1,2.54,27,6,59,10
0,1.17,27,6,58,45
0,1.39,27,6,58,30
1,3.62,27,6,58,15
1,27.3,27,6,57,45
1,2.84,27,6,56,40
1,38.4,27,6,56,15
1,2.02,27,6,55,0
0,1.0,27,6,54,40
0,1.68,27,6,54,30
1,3.3,27,6,54,10
1,25.5,27,6,53,40
1,4.97,27,6,52,35
1,2.57,27,6,52,0
0,1.87,27,6,51,34
1,30.8,27,6,51,14
0,1.03,27,6,50,4
1,7.46,27,6,49,54
1,32.4,27,6,49,14
1,8.29,27,6,48,4
1,3.93,27,6,47,19
0,1.11,27,6,46,44
0,1.1,27,6,46,34
1,7.4,27,6,46,24
0,1.12,27,6,45,39
0,1.0,27,6,45,29
0,1.2,27,6,45,19
0,1.0,27,6,45,4
1,5.84,27,6,44,54
1,2.04,27,6,44,14
0,1.31,27,6,43,54
1,2.12,27,6,43,39
0,1.58,27,6,43,14
0,1.43,27,6,42,59
0,1.41,27,6,42,44
1,7.49,27,6,42,29
1,3.38,27,6,41,44
0,1.06,27,6,41,14
1,6.11,27,6,41,4
1,4.68,27,6,40,24
0,1.02,27,6,39,44
0,1.65,27,6,39,34
1,5.76,27,6,39,19
1,3.26,27,6,38,39
1,3.75,27,6,38,9
0,1.03,27,6,37,39
1,3.95,27,6,37,24
1,10.9,27,6,36,54
1,2.32,27,6,36,4
1,3.09,27,6,35,39
0,1.61,27,6,35,9
0,1.49,27,6,34,54
0,1.19,27,6,34,34
0,1.25,27,6,34,24
1,2.87,27,6,34,9
1,3.1,27,6,33,44
0,1.29,27,6,33,14
0,1.75,27,6,32,58
0,1.07,27,6,32,38
1,8.38,27,6,32,28
1,419.0,27,6,31,43
1,2.23,27,6,29,53
1,2.36,27,6,29,28
1,2.27,27,6,29,8
0,1.18,27,6,28,38
0,1.0,27,6,28,28
0,1.95,27,6,28,18
1,3.15,27,6,27,58
0,1.1,27,6,27,28
0,1.0,27,6,27,13
0,1.08,27,6,27,3
0,1.2,27,6,26,53
1,2.93,27,6,26,43
1,16.2,27,6,26,13
0,1.23,27,6,25,18
1,4.56,27,6,25,3
0,1.0,27,6,24,28
1,2.02,27,6,24,18
0,1.67,27,6,23,58
0,1.2,27,6,23,38
1,39.5,27,6,23,23
0,1.0,27,6,22,13
1,28.6,27,6,22,3
0,1.01,27,6,20,58
1,2.7,27,6,20,48
0,1.1,27,6,20,18
0,1.88,27,6,20,8
1,6.92,27,6,19,48
0,1.61,27,6,19,8
0,1.59,27,6,18,48
1,3.82,27,6,18,28
0,1.19,27,6,17,58
0,1.28,27,6,17,43
0,1.0,27,6,17,33
0,1.24,27,6,17,23
0,1.0,27,6,17,8
1,3.26,27,6,16,58
0,1.75,27,6,16,27
1,2.05,27,6,16,7
0,1.41,27,6,15,47
1,11.4,27,6,15,32
1,3.61,27,6,14,37
0,1.0,27,6,14,7
1,6.19,27,6,13,57
1,6.85,27,6,13,17
1,2.04,27,6,12,37
0,1.0,27,6,12,12
1,2.32,27,6,12,2
1,2.88,27,6,11,37
0,1.15,27,6,11,12
1,16.7,27,6,10,57
1,35.4,27,6,10,2
1,6.05,27,6,8,52
1,3.85,27,6,8,12
0,1.42,27,6,7,42
1,4.27,27,6,7,22
0,1.39,27,6,6,52
1,2.85,27,6,6,37
1,5.0,27,6,6,7
0,1.25,27,6,5,37
0,1.15,27,6,5,17
1,11.8,27,6,5,2
1,2.37,27,6,4,12
1,4.64,27,6,3,47
0,1.77,27,6,3,12
0,1.0,27,6,2,52
0,1.0,27,6,2,42
1,2.63,27,6,2,32
0,1.0,27,6,2,7
0,1.92,27,6,1,57
0,1.0,27,6,1,37
0,1.21,27,6,1,27
0,1.92,27,6,1,12
0,1.02,27,6,0,52
0,1.46,27,6,0,42
0,1.0,27,6,0,27
0,1.01,27,6,0,17
1,2.04,27,6,0,7
1,2.37,27,5,59,42
1,2.23,27,5,59,17
1,6.18,27,5,58,57
0,1.21,27,5,58,17
1,3.24,27,5,58,1
1,30.6,27,5,57,31
1,2.0,27,5,56,26
0,1.37,27,5,56,1
0,1.21,27,5,55,46
0,1.28,27,5,55,36
0,1.07,27,5,55,21
0,1.43,27,5,55,11
1,2.55,27,5,54,51
1,2.34,27,5,54,26
1,3.51,27,5,54,11
1,3.74,27,5,53,31
1,3.04,27,5,53,1
0,1.1,27,5,52,31
0,1.85,27,5,52,21
1,4.97,27,5,52,1
0,1.06,27,5,51,26
1,14.8,27,5,51,11
0,1.43,27,5,50,16
0,1.42,27,5,50,1
1,2.68,27,5,49,46
0,1.0,27,5,49,21
0,1.18,27,5,49,11
0,1.82,27,5,48,56
0,1.63,27,5,48,36
0,1.11,27,5,48,21
1,4.65,27,5,48,6
0,1.06,27,5,47,31
1,3.19,27,5,47,21
0,1.0,27,5,46,51
1,12.0,27,5,46,41
0,1.59,27,5,45,51
0,1.12,27,5,45,31
0,1.64,27,5,45,21
0,1.59,27,5,45,1
1,3.34,27,5,44,46
0,1.28,27,5,44,16
1,12.5,27,5,44,1
1,7.48,27,5,43,6
1,2.22,27,5,42,26
1,8.83,27,5,42,1
1,8.89,27,5,41,16
1,11.2,27,5,40,25
1,4.46,27,5,39,35
0,1.13,27,5,39,0
1,3.99,27,5,38,50
0,1.58,27,5,38,15
1,348.0,27,5,38,0
1,2.47,27,5,36,10
0,1.44,27,5,35,45
0,1.0,27,5,35,35
0,1.01,27,5,35,20
0,1.75,27,5,35,10
1,4.22,27,5,34,50
0,1.38,27,5,34,15
1,4.19,27,5,34,0
1,85.4,27,5,33,30
1,9.57,27,5,32,5
0,1.19,27,5,31,15
1,2.34,27,5,31,5
0,1.0,27,5,30,40
1,3.26,27,5,30,30
1,4.69,27,5,30,0
1,5.89,27,5,29,25
1,3.38,27,5,28,45
0,1.42,27,5,28,15
0,1.4,27,5,28,5
1,3.09,27,5,27,40
0,1.21,27,5,27,15
1,4.46,27,5,27,0
1,14.7,27,5,26,25
1,4.81,27,5,25,30
1,2.35,27,5,24,55
0,1.21,27,5,24,29
0,1.0,27,5,24,15
1,2.09,27,5,24,9
0,1.15,27,5,23,44
0,1.72,27,5,23,29
0,1.29,27,5,23,14
0,1.27,27,5,22,59
0,1.0,27,5,22,44
1,2.94,27,5,22,34
1,2.25,27,5,22,4
0,1.79,27,5,21,44
1,4.13,27,5,21,24
1,3.17,27,5,20,49
1,3.48,27,5,20,19
1,2.13,27,5,19,49
0,1.11,27,5,19,24
0,1.55,27,5,19,14
1,2.82,27,5,18,59
0,1.14,27,5,18,29
1,6.48,27,5,18,19
0,1.99,27,5,17,39
1,2.13,27,5,17,14
0,1.0,27,5,16,54
1,2.66,27,5,16,40
0,1.11,27,5,16,14
0,1.0,27,5,16,4
0,1.44,27,5,15,54
0,1.22,27,5,15,39
0,1.02,27,5,15,24
1,10.8,27,5,15,14
1,2.58,27,5,14,24
1,3.71,27,5,13,59
0,1.0,27,5,13,29
1,3.96,27,5,13,19
1,7.28,27,5,12,44
0,1.58,27,5,11,59
1,2.36,27,5,11,44
1,6.47,27,5,11,19
0,1.26,27,5,10,39
0,1.11,27,5,10,24
1,5.24,27,5,10,14
0,1.28,27,5,9,34
0,1.0,27,5,9,19
1,2.72,27,5,9,9
1,2.58,27,5,8,44
0,1.29,27,5,8,19
1,2.29,27,5,8,4
1,5.2,27,5,7,39
0,1.0,27,5,7,4
0,1.46,27,5,6,54
0,1.05,27,5,6,33
1,3.07,27,5,6,23
1,2.02,27,5,5,58
0,1.05,27,5,5,33
0,1.0,27,5,5,23
1,8.34,27,5,5,13
0,1.0,27,5,4,28
0,1.39,27,5,4,18
1,4.08,27,5,4,3
1,6.33,27,5,3,28
1,2.54,27,5,2,48
1,8.77,27,5,2,23
1,2.72,27,5,1,38
0,1.0,27,5,1,8
0,1.7,27,5,0,58
0,1.17,27,5,0,43
0,1.13,27,5,0,28
0,1.44,27,5,0,18
1,4.55,27,4,59,58
0,1.61,27,4,59,23
0,1.59,27,4,59,8
1,9.59,27,4,58,48
1,2.94,27,4,58,3
0,1.39,27,4,57,33
0,1.0,27,4,57,18
1,12.7,27,4,57,8
1,3.76,27,4,56,18
1,2.06,27,4,55,43
1,2.63,27,4,55,23
0,1.05,27,4,54,58
0,1.22,27,4,54,43
0,1.74,27,4,54,33
0,1.16,27,4,54,13
1,2.64,27,4,53,58
1,2.03,27,4,53,33
1,4.44,27,4,53,13
0,1.35,27,4,52,38
0,1.38,27,4,52,23
0,1.52,27,4,52,8
0,1.0,27,4,51,47
1,6.25,27,4,51,37
1,5.58,27,4,50,56
1,4.8,27,4,50,17
1,10.6,27,4,49,42
1,2.19,27,4,48,52
1,8.31,27,4,48,32
0,1.29,27,4,47,47
1,2.24,27,4,47,35
1,2.63,27,4,47,7
0,1.21,27,4,46,42
1,12.3,27,4,46,27
1,437.0,27,4,45,37
0,1.9,27,4,43,47
1,9.32,27,4,43,27
0,1.0,27,4,42,37
0,1.81,27,4,42,27
0,1.06,27,4,42,7
1,2.66,27,4,41,57
1,8.25,27,4,41,32
0,1.72,27,4,40,47
0,1.4,27,4,40,27
0,1.03,27,4,40,12
1,4.08,27,4,40,2
0,1.24,27,4,39,27
1,3.31,27,4,39,12
1,2.89,27,4,38,42
0,1.0,27,4,38,17
1,6.51,27,4,38,7
0,1.84,27,4,37,22
1,2.97,27,4,37,2
1,2.27,27,4,36,37
1,371.0,27,4,36,12
0,1.38,27,4,34,22
1,5.23,27,4,34,7
1,4.06,27,4,33,32
0,1.0,27,4,33,1
1,7.05,27,4,32,46
0,1.35,27,4,32,1
0,1.09,27,4,31,46
0,1.36,27,4,31,36
0,1.35,27,4,31,21
1,55.8,27,4,31,6
0,1.0,27,4,29,51
0,1.82,27,4,29,41
1,2.58,27,4,29,21
0,1.3,27,4,28,56
0,1.25,27,4,28,41
1,46.4,27,4,28,26
0,1.07,27,4,27,11
1,2.86,27,4,27,1
0,1.74,27,4,26,31
0,1.02,27,4,26,16
1,3.1,27,4,26,6
0,1.65,27,4,25,36
0,1.0,27,4,25,16
0,1.0,27,4,25,6
1,2.02,27,4,24,56
1,3.78,27,4,24,36
0,1.04,27,4,24,1
1,14.1,27,4,23,51
1,2.84,27,4,22,56
0,1.73,27,4,22,31
1,3.18,27,4,22,11
0,1.7,27,4,21,41
1,2.12,27,4,21,21
1,5.16,27,4,21,1
1,3.26,27,4,20,21
0,1.0,27,4,19,51
0,1.61,27,4,19,41
1,6.52,27,4,19,26
0,1.06,27,4,18,46
1,8.1,27,4,18,31
1,4.43,27,4,17,46
1,29.3,27,4,17,16
1,3.79,27,4,16,6
1,2.44,27,4,15,36
1,7.42,27,4,15,11
0,1.03,27,4,14,25
0,1.52,27,4,14,16
1,7.4,27,4,14,0
0,1.74,27,4,13,15
0,1.22,27,4,12,55
0,1.18,27,4,12,40
0,1.48,27,4,12,30
1,31.3,27,4,12,15
1,2.54,27,4,11,6
0,1.35,27,4,11,5
1,2.35,27,4,10,25
0,1.43,27,4,10,0
0,1.11,27,4,9,45
0,1.47,27,4,9,35
0,1.0,27,4,9,15
0,1.0,27,4,9,5
0,1.25,27,4,8,55
1,2.05,27,4,8,45
0,1.83,27,4,8,20
0,1.48,27,4,8,0
1,3.33,27,4,7,45
0,1.81,27,4,7,15
1,4.32,27,4,6,55
0,1.04,27,4,6,20
1,3.14,27,4,6,10
1,30.4,27,4,5,40
1,6.68,27,4,4,31
1,2.65,27,4,3,50
0,1.57,27,4,3,25
1,16.1,27,4,3,10
0,1.48,27,4,2,10
1,2.48,27,4,1,55
1,6.91,27,4,1,30
0,1.21,27,4,0,50
0,1.0,27,4,0,35
1,3.86,27,4,0,25
1,2.48,27,3,59,50
1,3.08,27,3,59,25
0,1.04,27,3,59,0
0,1.38,27,3,58,45
1,2.55,27,3,58,30
0,1.6,27,3,58,5
1,13.7,27,3,57,50
0,1.28,27,3,56,55
0,1.52,27,3,56,40
1,3.98,27,3,56,25
1,3.04,27,3,55,50
0,1.36,27,3,55,20
1,3.3,27,3,55,4
0,1.13,27,3,54,34
0,1.87,27,3,54,24
0,1.06,27,3,54,9
0,1.0,27,3,53,54
0,1.36,27,3,53,44
0,1.39,27,3,53,29
1,5.88,27,3,53,15
0,1.46,27,3,52,34
1,2.89,27,3,52,14
1,2.24,27,3,51,49
0,1.08,27,3,51,24
0,1.43,27,3,51,14
0,1.05,27,3,50,59
1,2.36,27,3,50,49
1,2.61,27,3,50,24
0,1.17,27,3,49,59
0,1.85,27,3,49,44
0,1.12,27,3,49,24
0,1.09,27,3,49,14
1,27.7,27,3,48,59
1,4.66,27,3,47,54
1,3.29,27,3,47,19
1,29.1,27,3,46,49
0,1.31,27,3,45,44
0,1.0,27,3,45,29
0,1.92,27,3,45,19
0,1.5,27,3,44,59
0,1.68,27,3,44,39
0,1.43,27,3,44,24
0,1.28,27,3,44,9
0,1.65,27,3,43,54
0,1.48,27,3,43,34
1,2.95,27,3,43,19
0,1.68,27,3,42,49
0,1.81,27,3,42,29
0,1.04,27,3,42,9
0,1.62,27,3,41,59
0,1.0,27,3,41,44
0,1.8,27,3,41,34
0,1.86,27,3,41,14
0,1.13,27,3,40,54
0,1.43,27,3,40,39
0,1.76,27,3,40,28
0,1.05,27,3,40,4
1,2.47,27,3,39,54
1,4.41,27,3,39,29
1,349.0,27,3,38,54
0,1.2,27,3,37,8
0,1.9,27,3,36,53
1,7.8,27,3,36,33
0,1.47,27,3,35,48
1,14.3,27,3,35,33
0,1.17,27,3,34,38
1,353.0,27,3,34,23
0,1.88,27,3,32,38
0,1.79,27,3,32,18
1,17.5,27,3,31,58
1,6.77,27,3,30,58
1,3.96,27,3,30,18
0,1.0,27,3,29,43
0,1.0,27,3,29,33
0,1.0,27,3,29,23
1,3.45,27,3,29,13
0,1.9,27,3,28,48
1,2.82,27,3,28,23
1,2.84,27,3,27,53
0,1.18,27,3,27,28
0,1.21,27,3,27,13
0,1.88,27,3,27,3
1,2.45,27,3,26,43
0,1.75,27,3,26,18
1,4.85,27,3,25,58
0,1.13,27,3,25,18
1,6.31,27,3,25,8
1,4.24,27,3,24,28
1,7.96,27,3,23,53
0,1.83,27,3,23,8
1,45.5,27,3,22,48
1,2.59,27,3,21,33
0,1.0,27,3,21,8
0,1.05,27,3,20,58
1,9.24,27,3,20,53
0,1.0,27,3,20,3
0,1.73,27,3,19,53
1,3.6,27,3,19,33
0,1.23,27,3,19,3
1,62.9,27,3,18,48
0,1.35,27,3,17,27
1,11.4,27,3,17,12
0,1.0,27,3,16,22
1,3.08,27,3,16,12
0,1.84,27,3,15,42
1,6.81,27,3,15,22
0,1.78,27,3,14,42
0,1.0,27,3,14,22
1,8.33,27,3,14,12
1,15.9,27,3,13,27
0,1.43,27,3,12,32
1,2.34,27,3,12,12
0,1.15,27,3,11,52
0,1.0,27,3,11,37
0,1.59,27,3,11,27
1,8.39,27,3,11,12
0,1.0,27,3,10,22
1,9.35,27,3,10,12
0,1.67,27,3,9,26
1,5.12,27,3,9,6
1,2.33,27,3,8,31
1,2.48,27,3,8,6
1,11.4,27,3,7,41
1,3.37,27,3,6,51
1,5.13,27,3,6,21
0,1.17,27,3,5,46
1,2.03,27,3,5,31
0,1.8,27,3,5,11
0,1.25,27,3,4,51
1,2.42,27,3,4,36
1,4.03,27,3,4,11
1,4.64,27,3,3,36
0,1.0,27,3,3,1
0,1.44,27,3,2,51
0,1.57,27,3,2,36
0,1.8,27,3,2,16
0,1.82,27,3,2,1
0,1.6,27,3,1,41
1,2.22,27,3,1,21
1,2.35,27,3,0,56
1,2.02,27,3,0,31
0,1.3,27,3,0,11
1,6.8,27,2,59,56
1,16.5,27,2,59,16
0,1.31,27,2,58,21
1,6.55,27,2,58,6
0,1.24,27,2,57,20
0,1.04,27,2,57,10
1,2.96,27,2,56,55
1,2.72,27,2,56,30
1,150.0,27,2,56,5
1,5.87,27,2,54,30
0,1.18,27,2,53,50
1,3.83,27,2,53,35
0,1.05,27,2,53,5
0,1.08,27,2,52,55
0,1.02,27,2,52,40
1,2.1,27,2,52,30
0,1.0,27,2,52,10
0,1.55,27,2,52,0
1,2.71,27,2,51,40
0,1.12,27,2,51,15
1,3.63,27,2,51,5
1,2.03,27,2,50,30
0,1.65,27,2,50,10
0,1.27,27,2,49,50
0,1.35,27,2,49,40
0,1.59,27,2,49,25
1,4.17,27,2,49,5
0,1.18,27,2,48,30
0,1.58,27,2,48,20
1,2.32,27,2,47,59
1,113.0,27,2,47,35
1,304.0,27,2,46,10
1,2.66,27,2,44,25
1,6.81,27,2,43,55
0,1.0,27,2,43,15
1,5.85,27,2,43,5
1,12.2,27,2,42,25
0,1.76,27,2,41,35
1,4.17,27,2,41,15
1,8.56,27,2,40,40
1,2.26,27,2,39,55
1,3.17,27,2,39,30
1,4.87,27,2,39,0
0,1.09,27,2,38,25
0,1.61,27,2,38,15
1,3.97,27,2,37,55
1,8.66,27,2,37,19
0,1.46,27,2,36,34
1,2.07,27,2,36,19
0,1.57,27,2,35,59
0,1.78,27,2,35,39
1,2.24,27,2,35,19
1,3.13,27,2,34,54
1,3.62,27,2,34,29
1,5.71,27,2,33,54
1,2.35,27,2,33,19
1,3.57,27,2,32,54
1,4.47,27,2,32,19
1,2.96,27,2,31,49
0,1.0,27,2,31,19
0,1.58,27,2,31,9
1,5.5,27,2,30,54
1,2.07,27,2,30,14
1,7.3,27,2,29,49
0,1.32,27,2,29,9
0,1.24,27,2,28,54
1,3.08,27,2,28,39
1,2.78,27,2,28,9
0,1.34,27,2,27,44
0,1.0,27,2,27,29
1,3.81,27,2,27,19
0,1.12,27,2,26,49
1,3.44,27,2,26,34
0,1.64,27,2,26,4
1,9.75,27,2,25,44
0,1.0,27,2,24,59
0,1.24,27,2,24,49
0,1.74,27,2,24,34
0,1.25,27,2,24,14
0,1.3,27,2,23,59
0,1.44,27,2,23,44
1,6.23,27,2,23,29
1,3.27,27,2,22,49
0,1.4,27,2,22,19
1,3.69,27,2,22,4
1,4.22,27,2,21,34
1,74.9,27,2,20,59
1,4.77,27,2,19,34
0,1.13,27,2,18,59
0,1.0,27,2,18,49
1,2.07,27,2,18,39
1,3.24,27,2,18,14
1,2.71,27,2,17,48
1,2.65,27,2,17,18
1,30.8,27,2,16,53
0,1.86,27,2,15,48
0,1.99,27,2,15,23
0,1.0,27,2,15,3
1,2.19,27,2,14,53
1,41.0,27,2,14,33
1,9.46,27,2,13,18
0,1.29,27,2,12,33
0,1.32,27,2,12,18
0,1.49,27,2,12,3
1,27.3,27,2,11,48
0,1.59,27,2,10,43
0,1.12,27,2,10,23
0,1.58,27,2,10,13
0,1.38,27,2,9,53
0,1.77,27,2,9,38
0,1.79,27,2,9,18
0,1.43,27,2,8,58
0,1.68,27,2,8,43
1,2.81,27,2,8,23
0,1.44,27,2,7,58
0,1.77,27,2,7,43
0,1.48,27,2,7,23
0,1.38,27,2,7,3
0,1.09,27,2,6,48
1,3.17,27,2,6,38
0,1.04,27,2,6,8
1,2.89,27,2,5,58
1,2.64,27,2,5,33
0,1.83,27,2,5,3
1,2.37,27,2,4,43
0,1.0,27,2,4,17
1,9.14,27,2,4,7
0,1.19,27,2,3,22
0,1.58,27,2,3,7
0,1.53,27,2,2,52
0,1.91,27,2,2,37
0,1.05,27,2,2,12
1,6.21,27,2,2,2
0,1.32,27,2,1,22
1,10.0,27,2,1,7
0,1.77,27,2,0,22
0,1.67,27,2,0,2
1,17.7,27,1,59,47
1,12.5,27,1,58,42
1,19.9,27,1,57,52
1,3.73,27,1,56,52
0,1.42,27,1,56,17
0,1.94,27,1,56,2
1,3.57,27,1,55,42
1,5.4,27,1,55,12
1,11.3,27,1,54,32
1,2.69,27,1,53,42
1,4.73,27,1,53,17
1,5.15,27,1,52,42
0,1.47,27,1,52,2
1,2.57,27,1,51,47
1,2.26,27,1,51,22
0,1.1,27,1,50,57
1,3.24,27,1,50,47
0,1.09,27,1,50,17
0,1.31,27,1,50,6
1,4.59,27,1,49,51
1,67.8,27,1,49,11
0,1.25,27,1,47,51
1,3.91,27,1,47,36
1,12.4,27,1,47,6
0,1.2,27,1,46,11
1,2.27,27,1,46,1
1,20.0,27,1,45,36
0,1.16,27,1,44,36
0,1.13,27,1,44,21
1,3.15,27,1,44,11
1,8.23,27,1,43,41
1,6.43,27,1,42,56
1,13.8,27,1,42,16
0,1.27,27,1,41,21
0,1.38,27,1,41,6
1,2.15,27,1,40,51
0,1.06,27,1,40,31
1,6.53,27,1,40,21
0,1.03,27,1,39,36
0,1.68,27,1,39,26
1,4.33,27,1,39,11
0,1.48,27,1,38,36
1,18.2,27,1,38,16
0,1.11,27,1,37,21
0,1.73,27,1,37,6
0,1.35,27,1,36,51
1,2.28,27,1,36,36
0,1.1,27,1,36,11
1,3.05,27,1,35,56
0,1.5,27,1,35,31
1,3.27,27,1,35,11
1,6.94,27,1,34,41
1,3.26,27,1,34,6
1,7.05,27,1,33,30
0,1.06,27,1,32,50
1,9.21,27,1,32,35
1,3.82,27,1,31,50
1,7.3,27,1,31,15
0,1.4,27,1,30,35
0,1.11,27,1,30,20
0,1.0,27,1,30,5
1,3.38,27,1,29,55
1,4.85,27,1,29,25
1,3.09,27,1,28,50
1,20.2,27,1,28,20
0,1.51,27,1,27,20
0,1.13,27,1,27,5
0,1.52,27,1,26,50
1,3.33,27,1,26,35
1,5.53,27,1,26,5
0,1.19,27,1,25,25
1,11.8,27,1,25,15
1,3.35,27,1,24,25
1,2.12,27,1,23,50
0,1.46,27,1,23,30
0,1.06,27,1,23,15
0,1.41,27,1,23,5
0,1.15,27,1,22,50
0,1.62,27,1,22,35
0,1.03,27,1,22,15
1,4.56,27,1,22,5
0,1.18,27,1,21,30
1,2.21,27,1,21,20
0,1.37,27,1,20,55
0,1.0,27,1,20,40
1,72.9,27,1,20,30
0,1.2,27,1,19,10
0,1.3,27,1,18,55
1,3.35,27,1,18,45
1,2.56,27,1,18,10
0,1.54,27,1,17,45
0,1.1,27,1,17,30
1,2.04,27,1,17,15
0,1.26,27,1,16,55
0,1.96,27,1,16,40
1,5.37,27,1,16,20
0,1.16,27,1,15,40
1,10.4,27,1,15,30
1,3.26,27,1,14,39
1,3.67,27,1,14,9
1,2.9,27,1,13,39
